0.011609977,0
0.017414966,0
0.023219955,0
0.029024943,0
0.034829932,0
0.040634921,0
0.046439909,0
0.052244898,0
0.058049887,0
0.063854875,0
0.069659864,0.01,0.01
95.817142857,3.83373e-5,0.0101676,0.0102059
95.822947846,0.0101443,1.03564e-5,0.0101546
95.828752834,0.0101544,9.87382e-7,0.0101554
95.834557823,0.0107435,0.0107435
95.840362812,1.7709e-5,1.2805e-5,9.26316e-6,1.2805e-5,9.26316e-6,0.0100231,5.93814e-7,0.0100856
95.846167800,2.73684e-5,1.01053e-5,2.10526e-6,1.01053e-5,0.0100362,5.31856e-7,0.0100864
95.851972789,0.0100168,0.0100168
95.857777778,0.010003,0.010003
95.863582766,0.01,0.01
95.869387755,0.01,0.01
95.875192744,0.010003,0.010003
95.880997732,0.01,0.01
95.886802721,0.01,0.01
95.892607710,0
95.898412698,0.01,0.01
95.904217687,0.01,0.01
95.910022676,0
95.915827664,0
95.921632653,0
95.927437642,0
95.933242630,0
95.939047619,0
95.944852608,0
95.950657596,0
95.956462585,0.01,0.01
95.962267574,4.51923e-6,0.010042,0.0100465
95.968072562,5.04078e-5,0.0100664,0.0101168
95.973877551,3.86364e-6,0.010013,0.0100168
95.979682540,0.0100196,8.24732e-6,0.0100279
95.985487528,9.96767e-5,0.0101706,0.0102703
95.991292517,0.01,0.01
95.997097506,0
96.002902494,0
96.008707483,0
96.014512472,0
96.020317460,0
96.026122449,0
96.031927438,0
96.037732426,0
96.043537415,0
96.049342404,0
96.055147392,0.01,0.01
96.060952381,0
96.066757370,0
96.072562358,0.0103515,0.0103515
96.078367347,0
96.084172336,0
96.089977324,0
96.095782313,0
96.101587302,0.0721671,0.0721671
96.107392290,0.0352638,0.0352638
96.113197279,0.044547,0.044547
96.119002268,0.0151747,0.0151747
96.124807256,0.0103515,0.0103515
96.130612245,0.0118533,0.0118533
96.136417234,0
96.142222222,0
96.148027211,0
96.153832200,0
96.159637188,0
96.165442177,0
96.171247166,0
96.177052154,0
96.182857143,0
96.188662132,0
96.194467120,2.83333e-6,0.0100028,4.72222e-7,4.72222e-7,4.72222e-7,4.72222e-7,0.0100075
96.200272109,0.103542,0.103542
96.206077098,0.0421316,0.0421316,0.0628132,0.147076
96.211882086,0.091875,0.091875
96.217687075,0.0639263,0.0639263
96.223492063,0.0175626,0.0175626
96.229297052,0.0134799,0.0134799
96.235102041,0.01,0.01
96.240907029,0
96.246712018,0.01,0.01
96.252517007,0.01,0.01
96.258321995,0.01,0.01
96.264126984,9.13143e-6,1.26229e-5,0.0100122,3.39014e-6,0.0100374
96.269931973,0.01,0.01
96.275736961,0.000196333,0.000196333,0.0101904,0.0105831
96.281541950,0
96.287346939,0
96.293151927,0.01,0.01
96.298956916,0.01,0.01
96.304761905,0.01,0.01
96.310566893,0.01,0.01
96.316371882,0
96.322176871,0
96.327981859,0
96.333786848,0
96.339591837,0
96.345396825,0
96.351201814,6.99085e-6,9.66819e-6,9.66819e-6,9.66819e-6,0.0100092,1.43806e-6,1.43806e-6,0.0100481
96.357006803,0.01,0.01
96.362811791,0
96.368616780,0
96.374421769,0
96.380226757,0
96.386031746,0.01,0.01
96.391836735,0
96.397641723,0
96.403446712,0
96.409251701,0
96.415056689,0
96.420861678,0
96.426666667,0
96.432471655,0
96.438276644,0
96.444081633,0
96.449886621,0
96.455691610,0
96.461496599,0
96.467301587,0
96.473106576,0
96.478911565,0
96.484716553,0
96.490521542,0
96.496326531,0
96.502131519,0.01,0.01
96.507936508,0.0026135,0.0125612,0.0151747
96.513741497,0.0128344,0.0128344
96.519546485,0.0100049,0.0100049
96.525351474,0.0107435,0.0107435
96.531156463,0.00416672,0.14291,0.147076
96.536961451,0.0284981,0.598316,0.000535385,0.62735
96.542766440,0.000207943,0.767685,0.767892
96.548571429,0.627376,0.627376
96.554376417,0.767893,0.767893
96.560181406,0.857565,0.857565
96.565986395,0.767893,0.767893
96.571791383,0.934682,0.934682
96.577596372,0.898337,0.898337
96.583401361,0.934682,0.934682
96.589206349,0.987509,0.987509
96.595011338,0.965021,0.965021
96.600816327,0.965021,0.965021
96.606621315,0.965021,0.965021
96.612426304,0.965021,0.965021
96.618231293,0.987509,0.987509
96.624036281,0.999997,0.999997
96.629841270,0.987509,0.987509
96.635646259,0.987509,0.987509
96.641451247,0.987509,0.987509
96.647256236,0.987509,0.987509
96.653061224,0.987509,0.987509
96.658866213,0.987509,0.987509
96.664671202,0.987509,0.987509
96.670476190,0.987509,0.987509
96.676281179,0.999997,0.999997
96.682086168,0.999997,0.999997
96.687891156,0.999997,0.999997
96.693696145,0.999997,0.999997
96.699501134,0.999997,0.999997
96.705306122,0.987509,0.987509
96.711111111,0.987509,0.987509
96.716916100,0.999997,0.999997
96.722721088,0.999997,0.999997
96.728526077,0.999997,0.999997
96.734331066,0.999997,0.999997
96.740136054,0.999997,0.999997
96.745941043,0.999997,0.999997
96.751746032,0.999997,0.999997
96.757551020,0.999997,0.999997
96.763356009,0.999997,0.999997
96.769160998,0.999997,0.999997
96.774965986,0.999997,0.999997
96.780770975,0.999997,0.999997
96.786575964,0.999997,0.999997
96.792380952,0.999997,0.999997
96.798185941,0.999997,0.999997
96.803990930,0.999997,0.999997
96.809795918,0.999997,0.999997
96.815600907,0.999997,0.999997
96.821405896,0.999997,0.999997
96.827210884,0.999997,0.999997
96.833015873,0.999997,0.999997
96.838820862,0.987509,0.987509
96.844625850,0.987509,0.987509
96.850430839,0.965021,0.965021
96.856235828,0.965021,0.965021
96.862040816,0.965021,0.965021
96.867845805,0.965021,0.965021
96.873650794,0.987509,0.987509
96.879455782,0.987509,0.987509
96.885260771,0.987509,0.987509
96.891065760,0.987509,0.987509
96.896870748,0.987509,0.987509
96.902675737,0.999997,0.999997
96.908480726,0.999997,0.999997
96.914285714,0.999997,0.999997
96.920090703,0.999997,0.999997
96.925895692,0.999997,0.999997
96.931700680,0.999997,0.999997
96.937505669,0.999997,0.999997
96.943310658,0.999997,0.999997
96.949115646,0.999997,0.999997
96.954920635,0.999997,0.999997
96.960725624,0.999997,0.999997
96.966530612,0.999997,0.999997
96.972335601,0.999997,0.999997
96.978140590,0.999997,0.999997
96.983945578,0.999997,0.999997
96.989750567,0.999997,0.999997
96.995555556,0.999997,0.999997
97.001360544,0.999997,0.999997
97.007165533,0.999997,0.999997
97.012970522,0.999997,0.999997
97.018775510,0.999997,0.999997
97.024580499,0.999997,0.999997
97.030385488,0.999997,0.999997
97.036190476,0.999997,0.999997
97.041995465,0.999997,0.999997
97.047800454,0.999997,0.999997
97.053605442,0.999997,0.999997
97.059410431,0.999997,0.999997
97.065215420,0.999997,0.999997
97.071020408,0.999997,0.999997
97.076825397,0.987509,0.987509
97.082630385,0.965021,0.965021
97.088435374,0.965021,0.965021
97.094240363,0.965021,0.965021
97.100045351,0.987509,0.987509
97.105850340,0.965021,0.965021
97.111655329,0.898337,0.898337
97.117460317,0.857565,0.857565
97.123265306,0.857565,0.857565
97.129070295,0.898337,0.898337
97.134875283,0.934682,0.934682
97.140680272,0.813707,0.813707
97.146485261,0.857565,0.857565
97.152290249,0.898337,0.898337
97.158095238,0.813707,0.813707
97.163900227,0.965021,0.965021
97.169705215,0.934682,0.934682
97.175510204,0.857565,0.857565
97.181315193,0.934682,0.934682
97.187120181,0.898337,0.898337
97.192925170,0.934682,0.934682
97.198730159,0.965021,0.965021
97.204535147,0.934682,0.934682
97.210340136,0.934682,0.934682
97.216145125,0.857565,0.857565
97.221950113,0.898337,0.898337
97.227755102,0.898337,0.898337
97.233560091,0.898337,0.898337
97.239365079,0.934682,0.934682
97.245170068,0.470006,0.233505,0.703511
97.250975057,0.898337,0.898337
97.256780045,0.431642,0.214031,0.645674
97.262585034,0.721067,0.721067
97.268390023,0.721067,0.721067
97.274195011,0.767893,0.767893
97.280000000,0.767893,0.767893
97.285804989,0.857565,0.857565
97.291609977,0.857565,0.857565
97.297414966,0.767893,0.767893
97.303219955,0.857565,0.857565
97.309024943,0.898337,0.898337
97.314829932,0.813707,0.813707
97.320634921,0.934682,0.934682
97.326439909,0.813707,0.813707
97.332244898,0.813707,0.813707
97.338049887,0.898337,0.898337
97.343854875,0.813707,0.813707
97.349659864,0.537298,0.537298
97.355464853,0.581667,0.581667
97.361269841,0.627376,0.627376
97.367074830,0.537298,0.537298
97.372879819,0.282174,0.282174
97.378684807,0.205702,0.205702
97.384489796,0.091875,0.091875
97.390294785,0.0721671,0.0721671
97.396099773,0.116559,0.116559
97.401904762,0.0639263,0.0639263
97.407709751,0.0502019,0.0502019
97.413514739,0.022965,0.022965
97.419319728,2.99956e-6,2.99956e-6,0.0501959,0.0502019
97.425124717,0.0154096,0.002746,0.0181556
97.430929705,0.0162687,0.0162687
97.436734694,0.0100465,0.0100465
97.442539683,0.0102059,0.0102059
97.448344671,0.0100119,0.0100119
97.454149660,0.0100465,0.0100465
97.459954649,0.0175626,0.0175626
97.465759637,0.056634,0.056634
97.471564626,0.164797,0.164797
97.477369615,0.254555,0.254555
97.483174603,0.0502019,0.0502019
97.488979592,0.0151747,0.0151747
97.494784580,0.014253,0.014253
97.500589569,0.014253,0.014253
97.506394558,0.147076,0.147076
97.512199546,9.99871e-7,0.378383,4.69879e-5,0.37843
97.518004535,0.37843,0.37843
97.523809524,0.0814503,0.0814503
97.529614512,4.99938e-6,0.0501969,0.0502019
97.535419501,0.0100337,0.0100337
97.541224490,9.44444e-7,0.0100159,0.0100168
97.547029478,0.0102703,0.0102703
97.552834467,0
97.558639456,0.01,0.01
97.564444444,0.01,0.01
97.570249433,0
97.576054422,0.0100871,0.0100871
97.581859410,0.01,0.01
97.587664399,0.01,0.01
97.593469388,9.71429e-7,0.0100163,8.02122e-6,0.0100253
97.599274376,9.01911e-6,2.25478e-6,1.50318e-6,7.51592e-7,3.75796e-6,2.25478e-6,2.25478e-6,6.01274e-6,1.50318e-6,0.0100875,0.0101168
97.605079365,8.6747e-7,1.44578e-6,2.89157e-7,1.44578e-6,2.89157e-7,4.91566e-6,2.89157e-7,0.0100068,1.67223e-7,2.00668e-6,0.0100185
97.610884354,1.14143e-5,6.71429e-7,1.67857e-6,0.0100154,1.91597e-6,1.12704e-7,3.83194e-6,0.010035
97.616689342,0.0100181,2.33006e-6,2.91257e-7,8.73772e-7,2.91257e-7,2.33006e-6,1.45629e-6,8.73772e-7,0.0100265
97.622494331,6.96165e-7,8.35398e-6,1.18348e-5,2.78466e-6,6.96165e-7,1.18348e-5,0.0100402,7.87549e-6,1.21161e-7,2.05974e-6,2.05974e-6,6.05807e-7,1.45394e-6,0.0100905
97.628299320,0.0100545,8.09082e-6,2.98738e-6,2.48948e-7,5.85029e-6,2.98738e-6,9.95793e-7,1.49369e-6,3.73422e-7,2.11606e-6,9.95793e-7,3.73422e-7,1.24474e-7,3.73422e-7,6.22371e-7,4.23212e-6,9.95793e-7,2.98738e-6,0.0100903
97.634104308,0.0100958,2.26142e-7,1.80913e-6,7.53806e-8,2.67601e-5,1.80913e-6,1.80913e-6,1.18348e-5,3.54289e-6,4.89974e-6,1.18348e-5,1.80913e-6,3.54289e-6,3.76903e-7,7.53806e-8,7.53806e-8,7.53806e-8,1.50761e-7,0.0101665
97.639909297,3.5807e-5,9.36491e-6,6.61053e-6,4.40702e-6,0.010085,6.06931e-7,3.64159e-6,3.64159e-6,0.0101491
97.645714286,0.0100341,9.16821e-6,0.0100432
97.651519274,0.010007,7.90123e-7,0.0100078
97.657324263,6.66667e-7,0.0100013,0.010002
97.663129252,2.70115e-6,0.010025,9.92284e-6,2.91848e-7,0.0100379
97.668934240,4.76768e-6,1.19192e-6,1.19192e-6,1.78788e-6,5.9596e-7,0.0100693,1.66929e-5,6.03785e-6,0.0101016
97.674739229,6.44628e-6,1.61157e-6,1.07438e-6,0.0100344,1.44287e-6,9.81149e-6,0.0100548
97.680544218,0.0100119,0.0100119
97.686349206,0.0100383,1.3598e-6,5.43921e-6,0.0100451
97.692154195,0.0100013,5.5102e-7,1.83673e-7,0.010002
97.697959184,2.38435e-5,3.22804e-5,4.3285e-5,0.010056,0.0101554
97.703764172,2.81906e-5,0.000212929,7.07764e-5,2.81906e-5,1.01966e-5,4.7984e-6,0.000124758,0.0107072,0.011187
97.709569161,0.000281549,0.0127535,5.03201e-6,5.53521e-5,5.53521e-5,1.0693e-5,5.53521e-5,0.000171717,0.0133886
97.715374150,5.58772e-6,0.000664939,0.011598,4.87854e-7,1.46356e-6,3.90283e-6,4.87854e-7,5.85424e-6,8.29351e-6,0.012289
97.721179138,2.22016e-6,0.00111156,0.0131363,5.47677e-7,1.64303e-6,0.0142523
97.726984127,2.92231e-5,0.0101767,0.0102059
97.732789116,0.0100049,0.0100049
97.738594104,1.28182e-5,0.0100247,1.42627e-6,3.42304e-6,0.0100423
97.744399093,0.000186108,0.0103956,9.29465e-7,0.0105827
97.750204082,0.0100785,5.45594e-6,3.63729e-6,1.54585e-5,1.36398e-6,0.0101044
97.756009070,0.0101168,0.0101168
97.761814059,0.01,0.01
97.767619048,0.01,0.01
97.773424036,0.01,0.01
97.779229025,0
97.785034014,0.01,0.01
97.790839002,0.01,0.01
97.796643991,0.01,0.01
97.802448980,0.01,0.01
97.808253968,0
97.814058957,0
97.819863946,0
97.825668934,0
97.831473923,0
97.837278912,0
97.843083900,0
97.848888889,0
97.854693878,0
97.860498866,0
97.866303855,0
97.872108844,0
97.877913832,0.01,0.01
97.883718821,9.91597e-7,0.0101158,0.0101168
97.889523810,6.66667e-7,0.0100013,0.010002
97.895328798,9.68853e-7,8.52591e-5,2.32525e-5,0.0133704,0.0134799
97.901133787,1.81154e-6,0.0100935,1.71376e-5,3.6463e-7,1.71376e-5,1.82315e-6,0.0101317
97.906938776,0.0101078,5.48007e-6,3.22357e-7,1.93414e-6,1.28943e-6,3.35251e-5,1.41837e-5,7.57539e-6,1.28943e-6,0.0101735
97.912743764,0.000107805,1.37331e-6,2.05996e-6,0.0102402,0.0103515
97.918548753,0.0100119,0.0100119
97.924353741,0.010003,0.010003
97.930158730,0.0100079,0.0100079
97.935963719,0.0100123,4.6276e-6,1.36106e-6,0.0100183
97.941768707,0.0100243,6.27976e-6,5.23314e-7,0.0100311
97.947573696,0.01,0.01
97.953378685,0.01,0.01
97.959183673,0.01,0.01
97.964988662,6.83636e-6,0.0100397,0.0100465
97.970793651,3.81765e-5,0.0100502,1.88203e-7,5.64609e-7,1.50562e-6,3.19945e-6,3.76406e-7,1.88203e-7,6.3989e-6,0.0101008
97.976598639,7.19295e-5,1.37445e-6,0.0100934,9.86536e-6,7.13664e-6,4.19802e-7,6.29704e-7,0.0101848
97.982403628,0.012193,4.81071e-6,0.000213475,0.000276015,3.00669e-6,1.20268e-6,0.0126915
97.988208617,0.012278,1.17958e-5,4.91493e-6,2.94896e-6,0.0122976
97.994013605,0.0118533,0.0118533
97.999818594,0.011187,0.011187
98.005623583,0.0100871,0.0100871
98.011428571,0.0100644,0.0100644
98.017233560,0.0100337,0.0100337
98.023038549,0.010003,0.010003
98.028843537,0.0100119,0.0100119
98.034648526,0.0100238,0.0100238
98.040453515,0.010001,0.010001
98.046258503,0.010001,0.010001
98.052063492,0
98.057868481,0
98.063673469,0
98.069478458,0
98.075283447,0
98.081088435,0.01,0.01
98.086893424,0.0100238,0.0100238
98.092698413,0.01,0.01
98.098503401,0.01,0.01
98.104308390,0.01,0.01
98.110113379,0.01,0.01
98.115918367,0.01,0.01
98.121723356,0.0100196,8.24732e-6,0.0100279
98.127528345,0.0104544,0.0104544
98.133333333,0.0117748,1.56031e-5,5.9659e-5,0.01185
98.139138322,0.0100168,0.0100168
98.144943311,0
98.150748299,0
98.156553288,0
98.162358277,0
98.168163265,0
98.173968254,0
98.179773243,0
98.185578231,0.0100465,0.0100465
98.191383220,0.0352618,1.99969e-6,0.0352638
98.197188209,0.0208742,0.0208742
98.202993197,0.0122948,2.99226e-6,0.0122978
98.208798186,0.0107356,7.83225e-6,0.0107434
98.214603175,0.01,0.01
98.220408163,9.23077e-7,0.010011,0.0100119
98.226213152,7.72277e-6,1.54455e-5,0.0100412,0.0100644
98.232018141,2.112e-6,2.3936e-5,0.0100611,0.0100871
98.237823129,2.68834e-6,1.52339e-5,0.0110626,9.47563e-5,8.0302e-7,0.011176
98.243628118,3.01282e-6,1.20513e-6,0.0100279,8.714e-6,0.0100408
98.249433107,0.010001,0.010001
98.255238095,0.0100168,0.0100168
98.261043084,0.01,0.01
98.266848073,0.010003,0.010003
98.272653061,0.0100203,2.20408e-6,7.34694e-7,0.0100233
98.278458050,0.0103398,1.12281e-5,0.0103511
98.284263039,2.95485e-6,2.95485e-6,0.0105742,2.91038e-6,0.0105831
98.290068027,8.30189e-7,1.41132e-5,0.0100722,0.0100871
98.295873016,7.6936e-5,1.04913e-5,0.0106491,2.29306e-6,3.82176e-6,0.0107426
98.301678005,0.0117128,0.000100942,2.9085e-5,0.0118428
98.307482993,0.0134511,1.67229e-5,1.18044e-5,0.0134796
98.313287982,0.0111703,2.9167e-6,7.77788e-6,4.86118e-6,9.72235e-7,0.0111868
98.319092971,0.0101168,0.0101168
98.324897959,0.0100168,0.0100168
98.330702948,0.0100168,0.0100168
98.336507937,0.01,0.01
98.342312925,0.01,0.01
98.348117914,0.010001,0.010001
98.353922902,8.32653e-6,0.0100115,1.9192e-6,0.0100218
98.359727891,4.77016e-5,0.0101977,9.15563e-6,9.15563e-6,0.0102637
98.365532880,0.0100196,3.42449e-6,0.0100231
98.371337868,0.0100079,0.0100079
98.377142857,0.01,0.01
98.382947846,0
98.388752834,0.01,0.01
98.394557823,0.01,0.01
98.400362812,0
98.406167800,0.01,0.01
98.411972789,0.01,0.01
98.417777778,0.01,0.01
98.423582766,0
98.429387755,0
98.435192744,0
98.440997732,0
98.446802721,0
98.452607710,0
98.458412698,0
98.464217687,0
98.470022676,0
98.475827664,0
98.481632653,0
98.487437642,0
98.493242630,0
98.499047619,9.97191e-7,0.0103505,0.0103515
98.504852608,3.07692e-6,0.0100048,0.0100079
98.510657596,4.51923e-6,0.010042,0.0100465
98.516462585,2.64925e-6,0.000144649,1.58955e-6,1.0597e-6,1.27164e-5,2.64925e-6,1.58955e-6,0.0101845,0.0103515
98.522267574,0.0101309,2.64609e-5,4.07091e-7,1.91333e-5,8.14182e-7,4.07091e-7,4.07091e-7,4.07091e-7,0.0101789
98.528072562,0.0102317,8.84407e-6,2.21102e-6,3.68503e-6,7.37006e-7,8.84407e-6,8.84407e-6,0.0102649
98.533877551,0.0101548,1.70384e-6,3.69166e-5,0.0101934
98.539682540,0.010003,0.010003
98.545487528,0.010002,0.010002
98.551292517,0.0100238,0.0100238
98.557097506,1.71429e-6,0.0100102,0.0100119
98.562902494,0.0100015,2.5e-7,5e-7,0.0100022
98.568707483,2.5e-6,0.0100025,0.0100049
98.574512472,0.01,0.01
98.580317460,0.010002,0.010002
98.586122449,4.25208e-5,6.54167e-7,0.0101012,2.13967e-6,4.27934e-7,1.2838e-6,3.42347e-6,0.0101516
98.591927438,9.65659e-5,1.23014e-6,0.0104551,6.43128e-6,1.13493e-6,1.77806e-5,7.86886e-5,7.56621e-7,3.02649e-6,7.56621e-7,1.89155e-6,6.43128e-6,7.56621e-7,0.0106706
98.597732426,0.000172958,1.16929e-5,0.000172958,0.010455,1.18685e-6,1.5429e-5,3.7267e-5,4.03528e-6,5.69686e-6,0.0108762
98.603537415,0.0103626,1.92244e-6,2.8356e-5,0.000141539,1.56198e-5,2.40305e-7,0.0105503
98.609342404,0.0104504,2.94839e-6,9.82796e-7,0.0104544
98.615147392,0.0102703,0.0102703
98.620952381,0.011485,1.99468e-6,0.011487
98.626757370,0.0100465,0.0100465
98.632562358,0.0100238,0.0100238
98.638367347,0.0100465,0.0100465
98.644172336,0.010002,0.010002
98.649977324,0.0100079,0.0100079
98.655782313,0.010002,0.010002
98.661587302,0.01,0.01
98.667392290,0
98.673197279,0
98.679002268,0
98.684807256,0
98.690612245,0
98.696417234,0
98.702222222,0
98.708027211,0.010002,0.010002
98.713832200,0.010003,0.010003
98.719637188,0.01,0.01
98.725442177,0.0100168,0.0100168
98.731247166,0
98.737052154,0.01,0.01
98.742857143,0.0100119,0.0100119
98.748662132,0.000521697,0.0106404,0.00014218,0.0113042
98.754467120,0.0100738,1.36841e-5,1.36841e-5,0.0101012
98.760272109,0.010003,0.010003
98.766077098,0.01,0.01
98.771882086,0
98.777687075,0
98.783492063,0
98.789297052,0
98.795102041,0
98.800907029,0
98.806712018,0.056631,2.99962e-6,0.056634
98.812517007,0.0253984,1.99949e-6,0.0254004
98.818321995,0.0151677,1.99465e-6,1.99465e-6,2.99198e-6,0.0151747
98.824126984,0.0109425,0.0109425
98.829931973,0.010001,0.010001
98.835736961,0.01,0.01
98.841541950,8.86957e-6,0.0100248,0.0100337
98.847346939,4.22472e-6,0.0100244,9.48188e-6,0.0100381
98.853151927,8.69427e-7,1.04331e-5,0.0102347,1.28503e-5,2.26771e-6,6.04722e-6,0.0102671
98.858956916,1.3471e-5,0.0102779,6.27915e-7,4.08145e-5,3.13957e-6,3.13957e-6,0.0103391
98.864761905,0.0100136,1.96599e-6,6.55329e-7,0.0100162
98.870566893,0.0100238,0.0100238
98.876371882,0.0100465,0.0100465
98.882176871,0.01,0.01
98.887981859,0.01,0.01
98.893786848,0.0100572,6.34265e-6,0.0100636
98.899591837,4.68254e-6,2.80952e-6,0.0101093,0.0101168
98.905396825,0.0102385,9.36676e-6,1.87335e-5,0.0102666
98.911201814,0.0101096,3.25092e-5,0.0101421
98.917006803,0.0103226,3.7051e-6,0.00014172,0.010468
98.922811791,0.0101506,4.69612e-6,0.0101553
98.928616780,0.011186,9.98334e-7,0.011187
98.934421769,0.0101334,1.98575e-5,2.74625e-5,0.0101807
98.940226757,0.0100337,0.0100337
98.946031746,0.010002,0.010002
98.951836735,0.0100079,0.0100079
98.957641723,0.01,0.01
98.963446712,0
98.969251701,0
98.975056689,0
98.980861678,0.01,0.01
98.986666667,3.53197e-5,3.53197e-5,0.0100462,0.0101168
98.992471655,0.0162687,0.0162687
98.998276644,0.01058,0.000224794,0.0108048
99.004081633,0.0105831,0.0105831
99.009886621,1.38957e-5,1.38957e-5,0.0100187,0.0100465
99.015691610,0.0151747,0.0151747
99.021496599,0.0118533,0.0118533
99.027301587,0.0128344,0.0128344
99.033106576,0.056634,0.056634
99.038911565,0.813707,0.813707
99.044716553,0.934682,0.934682
99.050521542,0.857565,0.857565
99.056326531,0.857565,0.857565
99.062131519,0.934682,0.934682
99.067936508,0.934682,0.934682
99.073741497,0.987509,0.987509
99.079546485,0.987509,0.987509
99.085351474,0.999997,0.999997
99.091156463,0.999997,0.999997
99.096961451,0.987509,0.987509
99.102766440,0.987509,0.987509
99.108571429,0.987509,0.987509
99.114376417,0.987509,0.987509
99.120181406,0.987509,0.987509
99.125986395,0.987509,0.987509
99.131791383,0.987509,0.987509
99.137596372,0.987509,0.987509
99.143401361,0.987509,0.987509
99.149206349,0.999997,0.999997
99.155011338,0.999997,0.999997
99.160816327,0.999997,0.999997
99.166621315,0.999997,0.999997
99.172426304,0.999997,0.999997
99.178231293,0.999997,0.999997
99.184036281,0.999997,0.999997
99.189841270,0.999997,0.999997
99.195646259,0.999997,0.999997
99.201451247,0.999997,0.999997
99.207256236,0.999997,0.999997
99.213061224,0.999997,0.999997
99.218866213,0.999997,0.999997
99.224671202,0.999997,0.999997
99.230476190,0.999997,0.999997
99.236281179,0.999997,0.999997
99.242086168,0.999997,0.999997
99.247891156,0.999997,0.999997
99.253696145,0.999997,0.999997
99.259501134,0.999997,0.999997
99.265306122,0.999997,0.999997
99.271111111,0.987509,0.987509
99.276916100,0.467011,0.467671,0.934682
99.282721088,0.898337,0.898337
99.288526077,0.405913,0.407794,0.813707
99.294331066,0.359125,0.361942,0.721068
99.300136054,0.431642,0.214031,0.645674
99.305941043,0.387032,0.191387,0.578419
99.311746032,0.674015,0.674015
99.317551020,0.537298,0.537298
99.323356009,0.211483,0.102275,0.313758
99.329160998,0.22909,0.22909
99.334965986,0.22909,0.22909
99.340770975,0.0254004,0.0254004
99.346575964,0.014253,0.014253
99.352380952,0.0175626,0.0175626
99.358185941,0.01,0.01
99.363990930,8.85624e-5,0.0102629,0.0103515
99.369795918,0.0795624,0.232443,0.312005
99.375600907,0.133792,0.799866,0.000877851,0.934535
99.381405896,0.096507,0.838117,5.22545e-5,0.934676
99.387210884,0.0514694,0.883212,0.934682
99.393015873,0.00285389,0.895483,0.898337
99.398820862,0.000272913,0.857292,0.857565
99.404625850,4.69975e-5,0.89829,0.898337
99.410430839,0.857565,0.857565
99.416235828,0.898337,0.898337
99.422040816,0.934682,0.934682
99.427845805,0.934682,0.934682
99.433650794,0.857565,0.857565
99.439455782,0.934682,0.934682
99.445260771,0.898337,0.898337
99.451065760,0.934682,0.934682
99.456870748,0.965021,0.965021
99.462675737,0.965021,0.965021
99.468480726,0.934682,0.934682
99.474285714,0.934682,0.934682
99.480090703,0.934682,0.934682
99.485895692,0.898337,0.898337
99.491700680,0.898337,0.898337
99.497505669,0.857565,0.857565
99.503310658,0.898337,0.898337
99.509115646,0.898337,0.898337
99.514920635,0.934682,0.934682
99.520725624,0.987509,0.987509
99.526530612,0.965021,0.965021
99.532335601,0.965021,0.965021
99.538140590,0.987509,0.987509
99.543945578,0.987509,0.987509
99.549750567,0.987509,0.987509
99.555555556,0.965021,0.965021
99.561360544,0.965021,0.965021
99.567165533,0.965021,0.965021
99.572970522,0.965021,0.965021
99.578775510,0.813707,0.813707
99.584580499,0.674015,0.674015
99.590385488,0.721067,0.721067
99.596190476,0.131033,0.131033
99.601995465,0.0721671,0.0721671
99.607800454,0.0639263,0.0639263
99.613605442,0.011187,0.011187
99.619410431,0.0154858,0.00151478,0.0170006
99.625215420,0.0496214,0.000572278,0.0501937
99.631020408,0.0100337,0.0100337
99.636825397,0.0100644,0.0100644
99.642630385,0.0215785,0.00539149,0.02697
99.648435374,0.0511888,0.133116,0.184304
99.654240363,0.0238814,0.354549,0.37843
99.660045351,0.0106378,0.33345,0.344087
99.665850340,0.00231005,0.492275,0.494585
99.671655329,0.00020794,0.72086,0.721067
99.677460317,3.39984e-5,0.721033,0.721067
99.683265306,0.00628763,0.892049,0.898337
99.689070295,0.0108512,0.887486,0.898337
99.694875283,0.0128881,0.800819,0.813707
99.700680272,0.143144,0.624749,0.767892
99.706485261,0.1664,0.507615,0.674015
99.712290249,0.180535,0.49348,0.674015
99.718095238,0.247039,0.380337,0.627376
99.723900227,0.333797,0.387271,0.721067
99.729705215,0.428063,0.429502,0.857565
99.735510204,0.416694,0.440871,0.857565
99.741315193,0.462549,0.199467,0.662016
99.747120181,0.367674,0.15173,0.519404
99.752925170,0.45026,0.149359,0.599619
99.758730159,0.0755386,0.130164,0.205702
99.764535147,0.0124367,0.242118,0.254555
99.770340136,0.00074781,0.183557,0.184304
99.776145125,1.19993e-5,0.20569,0.205702
99.781950113,0.37843,0.37843
99.787755102,0.494585,0.494585
99.793560091,0.898337,0.898337
99.799365079,0.987509,0.987509
99.805170068,0.987509,0.987509
99.810975057,0.987509,0.987509
99.816780045,9.99999e-7,0.987508,0.987509
99.822585034,0.934682,0.934682
99.828390023,0.721067,0.721067
99.834195011,0.22909,0.22909
99.840000000,0.0139577,0.0254865,0.00234876,0.00206185,0.00206185,0.00206185,0.00137028,0.0010279,0.000556863,0.0509335
99.845804989,6.06931e-7,9.7109e-7,1.0682e-5,1.43236e-5,9.11611e-5,0.000145542,0.000347529,0.00092727,0.000768618,0.011288,0.000161845,0.000161845,0.000161845,0.000135234,0.000135234,9.32996e-5,2.21314e-5,1.76668e-5,2.31334e-6,4.42039e-8,0.0144862
